Canada, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 06/12/2021
Year    Age        ASFR
1977     45     0.00069
1977     46     0.00041
1977     47     0.00019
1977     48     0.00009
1977     49     0.00002
1977     50     0.00001
1977     51     0.00000
1977     52     0.00000
1977     53     0.00000
1977     54     0.00000
1977     55+    0.00000
1978     12-    0.00000
1978     13     0.00008
1978     14     0.00139
1978     15     0.00527
1978     16     0.01478
1978     17     0.02757
1978     18     0.04151
1978     19     0.05606
1978     20     0.07157
1978     21     0.08626
1978     22     0.10041
1978     23     0.11527
1978     24     0.12576
1978     25     0.13192
1978     26     0.13163
1978     27     0.12748
1978     28     0.12049
1978     29     0.10741
1978     30     0.09379
1978     31     0.07703
1978     32     0.06233
1978     33     0.04882
1978     34     0.03922
1978     35     0.03002
1978     36     0.02280
1978     37     0.01700
1978     38     0.01310
1978     39     0.00892
1978     40     0.00671
1978     41     0.00462
1978     42     0.00316
1978     43     0.00193
1978     44     0.00105
1978     45     0.00067
1978     46     0.00032
1978     47     0.00017
1978     48     0.00009
1978     49     0.00003
1978     50     0.00000
1978     51     0.00000
1978     52     0.00000
1978     53     0.00000
1978     54     0.00000
1978     55+    0.00000
1979     12-    0.00000
1979     13     0.00009
1979     14     0.00134
1979     15     0.00474
1979     16     0.01363
1979     17     0.02508
1979     18     0.03873
1979     19     0.05307
1979     20     0.06839
1979     21     0.08472
1979     22     0.09919
1979     23     0.11404
1979     24     0.12505
1979     25     0.13338
1979     26     0.13321
1979     27     0.12984
1979     28     0.12042
1979     29     0.11063
1979     30     0.09535
1979     31     0.07810
1979     32     0.06518
1979     33     0.05022
1979     34     0.04060
1979     35     0.03115
1979     36     0.02380
1979     37     0.01657
1979     38     0.01207
1979     39     0.00954
1979     40     0.00627
1979     41     0.00430
1979     42     0.00292
1979     43     0.00156
1979     44     0.00123
1979     45     0.00051
1979     46     0.00021
1979     47     0.00015
1979     48     0.00006
1979     49     0.00002
1979     50     0.00000
1979     51     0.00000
1979     52     0.00000
1979     53     0.00000
1979     54     0.00000
1979     55+    0.00000
1980     12-    0.00000
1980     13     0.00008
1980     14     0.00129
1980     15     0.00499
1980     16     0.01327
1980     17     0.02522
1980     18     0.03708
1980     19     0.05178
1980     20     0.06615
1980     21     0.08243
1980     22     0.09843
1980     23     0.11213
1980     24     0.12293
1980     25     0.13048
1980     26     0.13301
1980     27     0.12989
1980     28     0.12044
1980     29     0.10962
1980     30     0.09552
1980     31     0.07882
1980     32     0.06441
1980     33     0.05229
1980     34     0.04083
1980     35     0.03136
1980     36     0.02365
1980     37     0.01688
1980     38     0.01210
1980     39     0.00885
1980     40     0.00625
1980     41     0.00378
1980     42     0.00242
1980     43     0.00161
1980     44     0.00092
1980     45     0.00051
1980     46     0.00018
1980     47     0.00009
1980     48     0.00007
1980     49     0.00003
1980     50     0.00000
1980     51     0.00000
1980     52     0.00000
1980     53     0.00000
1980     54     0.00000
1980     55+    0.00000
1981     12-    0.00000
1981     13     0.00009
1981     14     0.00133
1981     15     0.00464
1981     16     0.01252
1981     17     0.02373
1981     18     0.03602
1981     19     0.04835
1981     20     0.06272
1981     21     0.07892
1981     22     0.09392
1981     23     0.10848
1981     24     0.11980
1981     25     0.12850
1981     26     0.13141
1981     27     0.12709
1981     28     0.11953
1981     29     0.11012
1981     30     0.09341
1981     31     0.08067
1981     32     0.06646
1981     33     0.05286
1981     34     0.04190
1981     35     0.03124
1981     36     0.02366
1981     37     0.01718
1981     38     0.01217
1981     39     0.00873
1981     40     0.00631
1981     41     0.00416
1981     42     0.00261
1981     43     0.00142
1981     44     0.00083
1981     45     0.00045
1981     46     0.00029
1981     47     0.00011
1981     48     0.00007
1981     49     0.00001
1981     50     0.00001
1981     51     0.00001
1981     52     0.00000
1981     53     0.00000
1981     54     0.00000
1981     55+    0.00000
1982     12-    0.00000
1982     13     0.00009
1982     14     0.00145
1982     15     0.00490
1982     16     0.01264
1982     17     0.02415
1982     18     0.03515
1982     19     0.04740
1982     20     0.06246
1982     21     0.07673
1982     22     0.09439
1982     23     0.10602
1982     24     0.11738
1982     25     0.12523
1982     26     0.12883
1982     27     0.12454
1982     28     0.11791
1982     29     0.10896
1982     30     0.09472
1982     31     0.08111
1982     32     0.06609
1982     33     0.05240
1982     34     0.04211
1982     35     0.03230
1982     36     0.02477
1982     37     0.01731
1982     38     0.01264
1982     39     0.00900
1982     40     0.00603
1982     41     0.00398
1982     42     0.00255
1982     43     0.00160
1982     44     0.00087
1982     45     0.00040
1982     46     0.00022
1982     47     0.00012
1982     48     0.00003
1982     49     0.00001
1982     50     0.00001
1982     51     0.00000
1982     52     0.00000
1982     53     0.00000
1982     54     0.00000
1982     55+    0.00000
1983     12-    0.00000
1983     13     0.00007
1983     14     0.00116
1983     15     0.00486
1983     16     0.01243
1983     17     0.02151
1983     18     0.03241
1983     19     0.04481
1983     20     0.05961
1983     21     0.07367
1983     22     0.08949
1983     23     0.10440
1983     24     0.11645
1983     25     0.12486
1983     26     0.12717
1983     27     0.12321
1983     28     0.11864
1983     29     0.10951
1983     30     0.09620
1983     31     0.08213
1983     32     0.06678
1983     33     0.05488
1983     34     0.04357
1983     35     0.03359
1983     36     0.02497
1983     37     0.01787
1983     38     0.01215
1983     39     0.00913
1983     40     0.00575
1983     41     0.00390
1983     42     0.00229
1983     43     0.00164
1983     44     0.00068
1983     45     0.00031
1983     46     0.00026
1983     47     0.00015
1983     48     0.00006
1983     49     0.00003
1983     50     0.00000
1983     51     0.00000
1983     52     0.00000
1983     53     0.00000
1983     54     0.00000
1983     55+    0.00000
1984     12-    0.00000
1984     13     0.00008
1984     14     0.00127
1984     15     0.00454
1984     16     0.01228
1984     17     0.02206
1984     18     0.03179
1984     19     0.04318
1984     20     0.05597
1984     21     0.07012
1984     22     0.08551
1984     23     0.10044
1984     24     0.11545
1984     25     0.12405
1984     26     0.12787
1984     27     0.12593
1984     28     0.12100
1984     29     0.11014
1984     30     0.09778
1984     31     0.08317
1984     32     0.07032
1984     33     0.05802
1984     34     0.04570
1984     35     0.03569
1984     36     0.02653
1984     37     0.01875
1984     38     0.01344
1984     39     0.00888
1984     40     0.00604
1984     41     0.00378
1984     42     0.00242
1984     43     0.00123
1984     44     0.00066
1984     45     0.00038
1984     46     0.00020
1984     47     0.00006
1984     48     0.00002
1984     49     0.00001
1984     50     0.00000
1984     51     0.00000
1984     52     0.00000
1984     53     0.00000
1984     54     0.00000
1984     55+    0.00000
1985     12-    0.00000
1985     13     0.00007
1985     14     0.00115
1985     15     0.00420
1985     16     0.01170
1985     17     0.02233
1985     18     0.03224
1985     19     0.04215
1985     20     0.05338
1985     21     0.06665
1985     22     0.08144
1985     23     0.09661
1985     24     0.11068
1985     25     0.12198
1985     26     0.12760
1985     27     0.12584
1985     28     0.12103
1985     29     0.11016
1985     30     0.09899
1985     31     0.08493
1985     32     0.07106
1985     33     0.05806
1985     34     0.04658
1985     35     0.03654
1985     36     0.02699
1985     37     0.01945
1985     38     0.01394
1985     39     0.00964
1985     40     0.00623
1985     41     0.00387
1985     42     0.00234
1985     43     0.00146
1985     44     0.00060
1985     45     0.00041
1985     46     0.00008
1985     47     0.00008
1985     48     0.00005
1985     49     0.00001
1985     50     0.00000
1985     51     0.00000
1985     52     0.00000
1985     53     0.00000
1985     54     0.00000
1985     55+    0.00000
1986     12-    0.00000
1986     13     0.00007
1986     14     0.00113
1986     15     0.00410
1986     16     0.01165
1986     17     0.02183
1986     18     0.03241
1986     19     0.04304
1986     20     0.05388
1986     21     0.06385
1986     22     0.07818
1986     23     0.09185
1986     24     0.10611
1986     25     0.11760
1986     26     0.12422
1986     27     0.12402
1986     28     0.12058
1986     29     0.11109
1986     30     0.09851
1986     31     0.08393
1986     32     0.07272
1986     33     0.05803
1986     34     0.04822
1986     35     0.03761
1986     36     0.02874
1986     37     0.02005
1986     38     0.01466
1986     39     0.01003
1986     40     0.00625
1986     41     0.00413
1986     42     0.00248
1986     43     0.00157
1986     44     0.00073
1986     45     0.00043
1986     46     0.00014
1986     47     0.00004
1986     48     0.00000
1986     49     0.00001
1986     50     0.00000
1986     51     0.00000
1986     52     0.00000
1986     53     0.00000
1986     54     0.00000
1986     55+    0.00000
1987     12-    0.00000
1987     13     0.00008
1987     14     0.00128
1987     15     0.00443
1987     16     0.01090
1987     17     0.02129
1987     18     0.03190
1987     19     0.04351
1987     20     0.05344
1987     21     0.06270
1987     22     0.07381
1987     23     0.08675
1987     24     0.10147
1987     25     0.11198
1987     26     0.11995
1987     27     0.12514
1987     28     0.11959
1987     29     0.11026
1987     30     0.10016
1987     31     0.08576
1987     32     0.07176
1987     33     0.05954
1987     34     0.04829
1987     35     0.03849
1987     36     0.02926
1987     37     0.02165
1987     38     0.01522
1987     39     0.01067
1987     40     0.00692
1987     41     0.00437
1987     42     0.00233
1987     43     0.00140
1987     44     0.00062
1987     45     0.00041
1987     46     0.00012
1987     47     0.00012
1987     48     0.00005
1987     49     0.00001
1987     50     0.00001
1987     51     0.00000
1987     52     0.00000
1987     53     0.00000
1987     54     0.00000
1987     55+    0.00000
1988     12-    0.00000
1988     13     0.00008
1988     14     0.00122
1988     15     0.00422
1988     16     0.01144
1988     17     0.02137
1988     18     0.03213
1988     19     0.04314
1988     20     0.05389
1988     21     0.06417
1988     22     0.07425
1988     23     0.08669
1988     24     0.09969
1988     25     0.11221
1988     26     0.12075
1988     27     0.12334
1988     28     0.12063
1988     29     0.11415
1988     30     0.10256
1988     31     0.08792
1988     32     0.07429
1988     33     0.06104
1988     34     0.05038
1988     35     0.04045
1988     36     0.03176
1988     37     0.02249
1988     38     0.01610
1988     39     0.01111
1988     40     0.00752
1988     41     0.00461
1988     42     0.00256
1988     43     0.00152
1988     44     0.00087
1988     45     0.00040
1988     46     0.00016
1988     47     0.00010
1988     48     0.00004
1988     49     0.00001
1988     50     0.00000
1988     51     0.00000
1988     52     0.00000
1988     53     0.00000
1988     54     0.00000
1988     55+    0.00000
1989     12-    0.00000
1989     13     0.00007
1989     14     0.00114
1989     15     0.00452
1989     16     0.01189
1989     17     0.02288
1989     18     0.03435
1989     19     0.04578
1989     20     0.05779
1989     21     0.06619
1989     22     0.07776
1989     23     0.08831
1989     24     0.10115
1989     25     0.11425
1989     26     0.12175
1989     27     0.12551
1989     28     0.12441
1989     29     0.11756
1989     30     0.10697
1989     31     0.09319
1989     32     0.07898
1989     33     0.06497
1989     34     0.05272
1989     35     0.04150
1989     36     0.03262
1989     37     0.02404
1989     38     0.01745
1989     39     0.01227
1989     40     0.00779
1989     41     0.00472
1989     42     0.00296
1989     43     0.00160
1989     44     0.00083
1989     45     0.00035
1989     46     0.00015
1989     47     0.00006
1989     48     0.00004
1989     49     0.00000
1989     50     0.00000
1989     51     0.00000
1989     52     0.00000
1989     53     0.00000
1989     54     0.00000
1989     55+    0.00000
1990     12-    0.00000
1990     13     0.00008
1990     14     0.00125
1990     15     0.00468
1990     16     0.01310
1990     17     0.02410
1990     18     0.03554
1990     19     0.04670
1990     20     0.05800
1990     21     0.06757
1990     22     0.07859
1990     23     0.09144
1990     24     0.10266
1990     25     0.11613
1990     26     0.12550
1990     27     0.12843
1990     28     0.12726
1990     29     0.12192
1990     30     0.11342
1990     31     0.09778
1990     32     0.08232
1990     33     0.06749
1990     34     0.05561
1990     35     0.04469
1990     36     0.03437
1990     37     0.02571
1990     38     0.01871
1990     39     0.01287
1990     40     0.00820
1990     41     0.00513
1990     42     0.00316
1990     43     0.00158
1990     44     0.00077
1990     45     0.00035
1990     46     0.00015
1990     47     0.00005
1990     48     0.00005
1990     49     0.00000
1990     50     0.00000
1990     51     0.00000
1990     52     0.00000
1990     53     0.00000
1990     54     0.00000
1990     55+    0.00000
1991     12-    0.00000
1991     13     0.00008
1991     14     0.00137
1991     15     0.00511
1991     16     0.01318
1991     17     0.02556
1991     18     0.03709
1991     19     0.04807
1991     20     0.05839
1991     21     0.06735
1991     22     0.07692
1991     23     0.08925
1991     24     0.10212
1991     25     0.11451
1991     26     0.12206
1991     27     0.12715
1991     28     0.12577
1991     29     0.11922
1991     30     0.11197
1991     31     0.09896
1991     32     0.08375
1991     33     0.06938
1991     34     0.05673
1991     35     0.04617
1991     36     0.03579
1991     37     0.02557
1991     38     0.01889
1991     39     0.01339
1991     40     0.00859
1991     41     0.00538
1991     42     0.00288
1991     43     0.00173
1991     44     0.00079
1991     45     0.00043
1991     46     0.00024
1991     47     0.00007
1991     48     0.00004
1991     49     0.00000
1991     50     0.00000
1991     51     0.00000
1991     52     0.00000
1991     53     0.00000
1991     54     0.00000
1991     55+    0.00000
1992     12-    0.00000
1992     13     0.00008
1992     14     0.00135
1992     15     0.00508
1992     16     0.01350
1992     17     0.02514
1992     18     0.03651
1992     19     0.04746
1992     20     0.05612
1992     21     0.06496
1992     22     0.07500
1992     23     0.08674
1992     24     0.09907
1992     25     0.11138
1992     26     0.11965
1992     27     0.12604
1992     28     0.12751
1992     29     0.12098
1992     30     0.11343
1992     31     0.09955
1992     32     0.08607
1992     33     0.07194
1992     34     0.05884
1992     35     0.04682
1992     36     0.03591
1992     37     0.02702
1992     38     0.01922
1992     39     0.01418
1992     40     0.00908
1992     41     0.00566
1992     42     0.00347
1992     43     0.00188
1992     44     0.00078
1992     45     0.00035
1992     46     0.00009
1992     47     0.00006
1992     48     0.00003
1992     49     0.00001
1992     50     0.00001
1992     51     0.00001
1992     52     0.00000
1992     53     0.00000
1992     54     0.00000
1992     55+    0.00000
1993     12-    0.00000
1993     13     0.00008
1993     14     0.00128
1993     15     0.00474
1993     16     0.01333
1993     17     0.02420
1993     18     0.03529
1993     19     0.04669
1993     20     0.05687
1993     21     0.06426
1993     22     0.07300
1993     23     0.08358
1993     24     0.09448
1993     25     0.10516
1993     26     0.11507
1993     27     0.12122
1993     28     0.12375
1993     29     0.11988
1993     30     0.11172
1993     31     0.09990
1993     32     0.08664
1993     33     0.07214
1993     34     0.05956
1993     35     0.04837
1993     36     0.03719
1993     37     0.02721
1993     38     0.02052
1993     39     0.01372
1993     40     0.00928
1993     41     0.00590
1993     42     0.00367
1993     43     0.00184
1993     44     0.00106
1993     45     0.00035
1993     46     0.00019
1993     47     0.00009
1993     48     0.00004
1993     49     0.00002
1993     50     0.00002
1993     51     0.00001
1993     52     0.00001
1993     53     0.00000
1993     54     0.00000
1993     55+    0.00000
1994     12-    0.00000
1994     13     0.00007
1994     14     0.00124
1994     15     0.00472
1994     16     0.01287
1994     17     0.02432
1994     18     0.03462
1994     19     0.04784
1994     20     0.05650
1994     21     0.06440
1994     22     0.07402
1994     23     0.08008
1994     24     0.09205
1994     25     0.10404
1994     26     0.11415
1994     27     0.11954
1994     28     0.12286
1994     29     0.12079
1994     30     0.11299
1994     31     0.10020
1994     32     0.08680
1994     33     0.07451
1994     34     0.06204
1994     35     0.04926
1994     36     0.03857
1994     37     0.02817
1994     38     0.02062
1994     39     0.01466
1994     40     0.00998
1994     41     0.00624
1994     42     0.00353
1994     43     0.00199
1994     44     0.00109
1994     45     0.00039
1994     46     0.00017
1994     47     0.00004
1994     48     0.00002
1994     49     0.00001
1994     50     0.00003
1994     51     0.00003
1994     52     0.00002
1994     53     0.00001
1994     54     0.00000
1994     55+    0.00000
1995     12-    0.00000
1995     13     0.00007
1995     14     0.00116
1995     15     0.00467
1995     16     0.01295
1995     17     0.02343
1995     18     0.03447
1995     19     0.04609
1995     20     0.05557
1995     21     0.06338
1995     22     0.07227
1995     23     0.07968
1995     24     0.08823
1995     25     0.10190
1995     26     0.10845
1995     27     0.11716
1995     28     0.12029
1995     29     0.11609
1995     30     0.11277
1995     31     0.10286
1995     32     0.09028
1995     33     0.07504
1995     34     0.06205
1995     35     0.05074
1995     36     0.03966
1995     37     0.02916
1995     38     0.02154
1995     39     0.01542
1995     40     0.01016
1995     41     0.00639
1995     42     0.00383
1995     43     0.00220
1995     44     0.00103
1995     45     0.00058
1995     46     0.00019
1995     47     0.00011
1995     48     0.00003
1995     49     0.00000
1995     50     0.00000
1995     51     0.00001
1995     52     0.00001
1995     53     0.00000
1995     54     0.00000
1995     55+    0.00000
1996     12-    0.00000
1996     13     0.00007
1996     14     0.00109
1996     15     0.00418
1996     16     0.01112
1996     17     0.02142
1996     18     0.03142
1996     19     0.04319
1996     20     0.05241
1996     21     0.06096
1996     22     0.06808
1996     23     0.07583
1996     24     0.08604
1996     25     0.09595
1996     26     0.10743
1996     27     0.11359
1996     28     0.11607
1996     29     0.11403
1996     30     0.10991
1996     31     0.09984
1996     32     0.08960
1996     33     0.07590
1996     34     0.06452
1996     35     0.05173
1996     36     0.04093
1996     37     0.03104
1996     38     0.02290
1996     39     0.01583
1996     40     0.01065
1996     41     0.00655
1996     42     0.00416
1996     43     0.00226
1996     44     0.00123
1996     45     0.00059
1996     46     0.00020
1996     47     0.00009
1996     48     0.00005
1996     49     0.00002
1996     50     0.00001
1996     51     0.00001
1996     52     0.00001
1996     53     0.00000
1996     54     0.00000
1996     55+    0.00000
1997     12-    0.00000
1997     13     0.00007
1997     14     0.00104
1997     15     0.00365
1997     16     0.00994
1997     17     0.01881
1997     18     0.02901
1997     19     0.03890
1997     20     0.04901
1997     21     0.05628
1997     22     0.06490
1997     23     0.07219
1997     24     0.08059
1997     25     0.09162
1997     26     0.10066
1997     27     0.10610
1997     28     0.11249
1997     29     0.11183
1997     30     0.10762
1997     31     0.09754
1997     32     0.08730
1997     33     0.07485
1997     34     0.06307
1997     35     0.05193
1997     36     0.04086
1997     37     0.03146
1997     38     0.02210
1997     39     0.01634
1997     40     0.01071
1997     41     0.00707
1997     42     0.00410
1997     43     0.00246
1997     44     0.00115
1997     45     0.00055
1997     46     0.00026
1997     47     0.00009
1997     48     0.00005
1997     49     0.00001
1997     50     0.00001
1997     51     0.00000
1997     52     0.00000
1997     53     0.00000
1997     54     0.00000
1997     55+    0.00000
1998     12-    0.00000
1998     13     0.00005
1998     14     0.00091
1998     15     0.00390
1998     16     0.00973
1998     17     0.01863
1998     18     0.02759
1998     19     0.03913
1998     20     0.04835
1998     21     0.05531
1998     22     0.06362
1998     23     0.07282
1998     24     0.07985
1998     25     0.08958
1998     26     0.09756
1998     27     0.10416
1998     28     0.11042
1998     29     0.11070
1998     30     0.10708
1998     31     0.09816
1998     32     0.08675
1998     33     0.07507
1998     34     0.06452
1998     35     0.05207
1998     36     0.04116
1998     37     0.03071
1998     38     0.02361
1998     39     0.01671
1998     40     0.01092
1998     41     0.00684
1998     42     0.00432
1998     43     0.00256
1998     44     0.00120
1998     45     0.00065
1998     46     0.00021
1998     47     0.00011
1998     48     0.00008
1998     49     0.00001
1998     50     0.00002
1998     51     0.00002
1998     52     0.00001
1998     53     0.00001
1998     54     0.00000
1998     55+    0.00000
1999     12-    0.00000
1999     13     0.00005
1999     14     0.00083
1999     15     0.00342
1999     16     0.00930
1999     17     0.01706
1999     18     0.02617
1999     19     0.03705
1999     20     0.04628
1999     21     0.05355
1999     22     0.06124
1999     23     0.06874
1999     24     0.07845
1999     25     0.08780
1999     26     0.09626
1999     27     0.10456
1999     28     0.10872
1999     29     0.10917
1999     30     0.10589
1999     31     0.10053
1999     32     0.08875
1999     33     0.07677
1999     34     0.06475
1999     35     0.05459
1999     36     0.04261
1999     37     0.03208
1999     38     0.02336
1999     39     0.01659
1999     40     0.01195
1999     41     0.00736
1999     42     0.00428
1999     43     0.00248
1999     44     0.00122
1999     45     0.00058
1999     46     0.00026
1999     47     0.00013
1999     48     0.00007
1999     49     0.00005
1999     50     0.00003
1999     51     0.00002
1999     52     0.00001
1999     53     0.00000
1999     54     0.00000
1999     55+    0.00000
2000     12-    0.00000
2000     13     0.00005
2000     14     0.00071
2000     15     0.00286
2000     16     0.00791
2000     17     0.01573
2000     18     0.02434
2000     19     0.03397
2000     20     0.04374
2000     21     0.05034
2000     22     0.05861
2000     23     0.06716
2000     24     0.07476
2000     25     0.08678
2000     26     0.09382
2000     27     0.10023
2000     28     0.10711
2000     29     0.10476
2000     30     0.10389
2000     31     0.09768
2000     32     0.08927
2000     33     0.07628
2000     34     0.06516
2000     35     0.05341
2000     36     0.04300
2000     37     0.03297
2000     38     0.02465
2000     39     0.01747
2000     40     0.01266
2000     41     0.00774
2000     42     0.00455
2000     43     0.00259
2000     44     0.00141
2000     45     0.00064
2000     46     0.00028
2000     47     0.00016
2000     48     0.00005
2000     49     0.00002
2000     50     0.00003
2000     51     0.00002
2000     52     0.00001
2000     53     0.00001
2000     54     0.00000
2000     55+    0.00000
2001     12-    0.00000
2001     13     0.00003
2001     14     0.00055
2001     15     0.00262
2001     16     0.00695
2001     17     0.01445
2001     18     0.02305
2001     19     0.03268
2001     20     0.04045
2001     21     0.04881
2001     22     0.05602
2001     23     0.06407
2001     24     0.07429
2001     25     0.08478
2001     26     0.09506
2001     27     0.10245
2001     28     0.10907
2001     29     0.10977
2001     30     0.11043
2001     31     0.10258
2001     32     0.09329
2001     33     0.08088
2001     34     0.07038
2001     35     0.05758
2001     36     0.04449
2001     37     0.03499
2001     38     0.02598
2001     39     0.01830
2001     40     0.01254
2001     41     0.00813
2001     42     0.00494
2001     43     0.00284
2001     44     0.00156
2001     45     0.00064
2001     46     0.00033
2001     47     0.00013
2001     48     0.00007
2001     49     0.00004
2001     50     0.00003
2001     51     0.00002
2001     52     0.00001
2001     53     0.00001
2001     54     0.00000
2001     55+    0.00000
2002     12-    0.00000
2002     13     0.00004
2002     14     0.00056
2002     15     0.00238
2002     16     0.00668
2002     17     0.01294
2002     18     0.02113
2002     19     0.03091
2002     20     0.03883
2002     21     0.04621
2002     22     0.05321
2002     23     0.06249
2002     24     0.07085
2002     25     0.08170
2002     26     0.09141
2002     27     0.10161
2002     28     0.10662
2002     29     0.10823
2002     30     0.10896
2002     31     0.10226
2002     32     0.09440
2002     33     0.08177
2002     34     0.07063
2002     35     0.05815
2002     36     0.04748
2002     37     0.03473
2002     38     0.02689
2002     39     0.01934
2002     40     0.01304
2002     41     0.00833
2002     42     0.00522
2002     43     0.00280
2002     44     0.00151
2002     45     0.00057
2002     46     0.00033
2002     47     0.00014
2002     48     0.00007
2002     49     0.00002
2002     50     0.00003
2002     51     0.00003
2002     52     0.00001
2002     53     0.00001
2002     54     0.00000
2002     55+    0.00000
2003     12-    0.00000
2003     13     0.00003
2003     14     0.00044
2003     15     0.00234
2003     16     0.00636
2003     17     0.01201
2003     18     0.02021
2003     19     0.02993
2003     20     0.03771
2003     21     0.04408
2003     22     0.05159
2003     23     0.06099
2003     24     0.07085
2003     25     0.08170
2003     26     0.09321
2003     27     0.10140
2003     28     0.10897
2003     29     0.11221
2003     30     0.11126
2003     31     0.10558
2003     32     0.09745
2003     33     0.08484
2003     34     0.07549
2003     35     0.06319
2003     36     0.04945
2003     37     0.03792
2003     38     0.02790
2003     39     0.02058
2003     40     0.01398
2003     41     0.00882
2003     42     0.00525
2003     43     0.00298
2003     44     0.00142
2003     45     0.00069
2003     46     0.00038
2003     47     0.00016
2003     48     0.00008
2003     49     0.00003
2003     50     0.00003
2003     51     0.00003
2003     52     0.00001
2003     53     0.00001
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00000
2004     13     0.00003
2004     14     0.00049
2004     15     0.00211
2004     16     0.00621
2004     17     0.01199
2004     18     0.01912
2004     19     0.02757
2004     20     0.03633
2004     21     0.04338
2004     22     0.05047
2004     23     0.05777
2004     24     0.06872
2004     25     0.08045
2004     26     0.09103
2004     27     0.10001
2004     28     0.10885
2004     29     0.11295
2004     30     0.11371
2004     31     0.10715
2004     32     0.10148
2004     33     0.08838
2004     34     0.07794
2004     35     0.06511
2004     36     0.05124
2004     37     0.03862
2004     38     0.02947
2004     39     0.02114
2004     40     0.01428
2004     41     0.00941
2004     42     0.00568
2004     43     0.00323
2004     44     0.00169
2004     45     0.00082
2004     46     0.00045
2004     47     0.00019
2004     48     0.00006
2004     49     0.00004
2004     50     0.00004
2004     51     0.00003
2004     52     0.00001
2004     53     0.00001
2004     54     0.00000
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00003
2005     14     0.00051
2005     15     0.00212
2005     16     0.00596
2005     17     0.01150
2005     18     0.01837
2005     19     0.02790
2005     20     0.03538
2005     21     0.04274
2005     22     0.04929
2005     23     0.05811
2005     24     0.06785
2005     25     0.08008
2005     26     0.09061
2005     27     0.10109
2005     28     0.11000
2005     29     0.11320
2005     30     0.11541
2005     31     0.11050
2005     32     0.10198
2005     33     0.09132
2005     34     0.07933
2005     35     0.06804
2005     36     0.05389
2005     37     0.04109
2005     38     0.03013
2005     39     0.02186
2005     40     0.01531
2005     41     0.00998
2005     42     0.00566
2005     43     0.00322
2005     44     0.00173
2005     45     0.00080
2005     46     0.00039
2005     47     0.00016
2005     48     0.00008
2005     49     0.00006
2005     50     0.00004
2005     51     0.00003
2005     52     0.00001
2005     53     0.00001
2005     54     0.00000
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00003
2006     14     0.00051
2006     15     0.00209
2006     16     0.00599
2006     17     0.01174
2006     18     0.01927
2006     19     0.02871
2006     20     0.03571
2006     21     0.04271
2006     22     0.05135
2006     23     0.05877
2006     24     0.06831
2006     25     0.07962
2006     26     0.09208
2006     27     0.10321
2006     28     0.11123
2006     29     0.11735
2006     30     0.11723
2006     31     0.11402
2006     32     0.10593
2006     33     0.09551
2006     34     0.08316
2006     35     0.07110
2006     36     0.05709
2006     37     0.04410
2006     38     0.03371
2006     39     0.02326
2006     40     0.01607
2006     41     0.01031
2006     42     0.00621
2006     43     0.00359
2006     44     0.00183
2006     45     0.00081
2006     46     0.00041
2006     47     0.00020
2006     48     0.00011
2006     49     0.00004
2006     50     0.00004
2006     51     0.00003
2006     52     0.00002
2006     53     0.00001
2006     54     0.00000
2006     55+    0.00000
2007     12-    0.00002
2007     13     0.00007
2007     14     0.00049
2007     15     0.00223
2007     16     0.00624
2007     17     0.01220
2007     18     0.01978
2007     19     0.02946
2007     20     0.03647
2007     21     0.04480
2007     22     0.05059
2007     23     0.05967
2007     24     0.07111
2007     25     0.08108
2007     26     0.09194
2007     27     0.10380
2007     28     0.11406
2007     29     0.11880
2007     30     0.12149
2007     31     0.11544
2007     32     0.10909
2007     33     0.09740
2007     34     0.08621
2007     35     0.07546
2007     36     0.06010
2007     37     0.04691
2007     38     0.03531
2007     39     0.02589
2007     40     0.01748
2007     41     0.01120
2007     42     0.00689
2007     43     0.00375
2007     44     0.00192
2007     45     0.00094
2007     46     0.00050
2007     47     0.00018
2007     48     0.00011
2007     49     0.00011
2007     50     0.00005
2007     51     0.00003
2007     52     0.00001
2007     53     0.00001
2007     54     0.00000
2007     55+    0.00000
2008     12-    0.00000
2008     13     0.00004
2008     14     0.00060
2008     15     0.00236
2008     16     0.00641
2008     17     0.01214
2008     18     0.01995
2008     19     0.02922
2008     20     0.03815
2008     21     0.04415
2008     22     0.05199
2008     23     0.06005
2008     24     0.07056
2008     25     0.08235
2008     26     0.09293
2008     27     0.10386
2008     28     0.11398
2008     29     0.11926
2008     30     0.11993
2008     31     0.11976
2008     32     0.10912
2008     33     0.10049
2008     34     0.08860
2008     35     0.07571
2008     36     0.06306
2008     37     0.04871
2008     38     0.03745
2008     39     0.02789
2008     40     0.01902
2008     41     0.01212
2008     42     0.00715
2008     43     0.00372
2008     44     0.00218
2008     45     0.00100
2008     46     0.00054
2008     47     0.00029
2008     48     0.00015
2008     49     0.00004
2008     50     0.00005
2008     51     0.00004
2008     52     0.00002
2008     53     0.00001
2008     54     0.00000
2008     55+    0.00000
2009     12-    0.00000
2009     13     0.00003
2009     14     0.00047
2009     15     0.00233
2009     16     0.00609
2009     17     0.01235
2009     18     0.01936
2009     19     0.02882
2009     20     0.03647
2009     21     0.04325
2009     22     0.05057
2009     23     0.05797
